text,label
"اقای #روحانی
اقای #رییسی
اقای #قالیباف
مسیولیت #جان_مردم با شماست.
بخاطر #کرونا مراسم #محرم را تعطیل کنید.
#کنکور
#اجتماعات
#مرگ_میر
#کرونا_را_جدی_بگیریم 
@username",SURPRISE
@username اینا توی پروتکل وزارت بهداشت نیست ولی ظاهراً بسیار موثره. اگر دکتر تجویز کنه باید تو ناصرخسرو دنبالش گشت. اگر هم تجویز نکنه که شانس مرگ بالاتر می‌ره‌,SURPRISE
در #سیاستگذاری_فرهنگی توجه به اقتضائات محیطی یک اصل است. اصلی که نباید اهداف را تحت تاثیر قرار دهد. #شهرداری_تهران به سیاق چند سال اخیر در حال برنامه‌ریزی #نوروزگاه_تهران بود. اما #کرونا آمد و با خود #نوروزخانه را خلق کرد. حالا نشاط با نورزخانه مهمان خانه‌های شهروندان می‌شود. www.link.com,HATE
"@username کراش دوران گذشتم  بود 
اون وقتا ک قهوه تلخ  رو بورس بود",SURPRISE
"یارو سوپ خفاش کوفت می کنه به یه ورش هم نیست بعد آبجو کرونا نمی خوره چون اسمش کروناست!!!
#چین #coronabeer #کرونا_ویروس",HATE
"@username خب خدا رو شکر😂
این قرنطینه برای هرکی آب نداشت واسه ما نون داشت😂",HAPPY
"استیو بنن: ویروس کرونا نقاب از چهره فریبکار باند مافیایی حاکم  بر چین بر می دارد و باعث سقوط آن خواهد شد.
رژیم حاکم بر چین بر پایه دروغ بنا شده. این ها از ابتدی به قدرت رسیدن به مردم خود دروغ گفتند و تصور می کنند دروغ در باره کرونا می تواند آنها را همچون گذشته نجات دهد. این 👇",SAD
@username @username دهباشی به دروغ گفت عمامه به سرهای قم مانع قرنطینه قم شدن در صورتی که مشخص شد خود دولت مخالف بوده.,SAD
"بازگشت گروهی دیگر از ایرانیان از تاجیکستان

سفیر ایران در تاجیکستان:

با توجه به توقف پروازهای بین‌المللی بدلیل شیوع کرونا، با تمهیدات و پیگیری‌های انجام شده و با همکاری مقامات ذیربط حکومت تاجیکستان چهارمین گروه از هموطنان (٨٠تن) با پرواز فوق‌العاده کیش‌… www.link.com",SAD
کاش زودتر کرونا بگیرم که اگه قراره بمیرم دیگه رنج روزای قرنطینه رو نکشم، اگرم قراره خوب شم دیگه بعدش با خیال راحت برم بیرون. من حوصله بلاتکلیفی ندارم.,FEAR
"@username @username 
از تولیدات دوست هنرمند‌مون و دختر خانم گل‌شون. خلاقیت هنری برای آگاه‌سازی کودکان در دوران اپیدمی کرونا.",HAPPY
آخه جاکش تو ۳۲ سالگی به لطف #کرونا کوک سیب زمینی درست میکنی با افتخار استوری میکنی؟,SAD
"من: بریم بیرون؟ 
رفیق همجنس: تو خونه کار دارم، کارگر هست توی خونه، مهمون داریم قراره بیاد، بعد قراره با مهمونا بریم عروسی، بعدشم قراره عمل بشم، کرونا هم گرفتم.
رفیق غیرهمجنس: بریم.",FEAR
کاش ناظم پدر سگمون وقتی قرار ازم بپرسه چرا روز اول غایب بودی میتونستم بهش بگم به تویه کسکش هیچ ربطی نداره همونطور که وقتی کرونا گرفتم قرار نیست به تویه پفیوز ربطی داشته باشه,SAD
"شرایط بخشودگی جرایم اقساط معوق #وام مسکن اعلام شد
#بانک_مسکن شرایط جدید بهره‌مندی از بخشودگی جرایم مربوط به اقساط معوق #تسهیلات‌ گیرندگان را تا پایان آبان ماه سال جاری، در طرح میثاق اعلام کرد.
#مسکن
www.link.com www.link.com",HATE
"چین خـــــــــر است
چین خـــــــــر است
چین خـــــــــر است
چین خـــــــــر است
چین خـــــــــر است
چین خـــــــــر است
چین خـــــــــر است
چین خـــــــــر است
چین خـــــــــر است
چین خـــــــــر است
چین خـــــــــر است
چین خـــــــــر است
چین خـــــــــر است
چین خـــــــــر است",ANGRY
@username @username کرونا اومده نمیشه.,ANGRY
@username کی گفته ویروس تو هوای گرم از بین میره؟الان استرالیا تابستونه دمای هوا گرمه گرمه ولی مث بنز کرونا داره شیوع پیدا میکنه خود سازمان بهداشت جهانی گفته گرمای هوا ربطی به از بین رفتن ویروس نداره,HATE
"@username دوست عزیز،
امروزه هیچ چیزی چاره‌ساز مشکلات #مردم نیست اِلا روی آوردن به منجی بشریت.
سید #احمد_الحسن_فرستاده_امام_مهدی با ادله محکم و مستند بر تمام #ادیان اتمام حجت کرده است.
برای تحقیق 👇
www.link.com
#کرونا
#جهادگران_سلامت
#خائنین_سلامت",ANGRY
@username ته چین بادمجون مرغ با ی کاسه سالاد شیرازی 😍,HAPPY
"""«اندونزی» و «ویتنام»؛ کشورهای پیشرو در حوزه اقتصاد دیجیتال"" www.link.com",HAPPY
@username الان گرگ های وال استریت توییتر فارسی میریزن اینجا میگن چرا از بورس بد گفتی 🤦‍♂️,HATE
@username ضرری که کرونا به اقتصاد جهانی و تمام کشورها می‌زند شاید از جنگ جهانی دوم هم بیشتر باشد,FEAR
قال الحسن : راه جلوگیری از #کرونا اینه که بدونیم کی مریضه.,FEAR
"به والله که حتی دادن این همه کتاب به نون خشکه ای اسراف محض است و خیانت به طبیعت 
#تمدید_کنکور_نظام_قدیم 
#کرونا_فقر_چندصدهزارنفر_چشم_انتظار_تمدید www.link.com",FEAR
"متاسفانه دوستم کرونا گرفت، دیشب همسرش ۹تا بیمارستان مختلف برده و پذیرش نکردن، آخرش با کلی تماس تونسته تو رسول اکرم بستری کنه
همسرش می گفت دیشب ۷۰ نفر تست مثبت توی مسیح دانشوری منتظر بستری شده بودن 
قم قرنطینه نکردین حالا باید همه ایران تاوان بدن
آقایون مسئولین شما خیلی پست هستین",SAD
@username وزیر مسکن هم گفت خانه نخرید ارزان می شود؟ ارزان شد ؟!!,SURPRISE
@username @username میرین ان شاء الله دعا کنین کرونا بره,HAPPY
@username @username تن آدمو‌ میلرزونه!:)) احتمال صب با مستعان۱۱۰ بخوان ببینن کرونا داریم یا نه، بعد یه تب سنج تب همه رو ۳۲-۳۳ اندازه میگیره، بعد چنتا نیروی جهادی صدعفونی میکنن داوطلبینو آخرشم راهی دیار باقی میشیم🤲,SAD
"بزارین ما این کنکور ارشدو تو همون تایم بدیم تموم شه اهههه
اگه با کرونا نمیریم حتما از بلاتکلیفی می‌میریم",SAD
کرونا، اومد که بعضی ها رو از خواب بیدار کنه اما افسوس که بعضی رو هیچ جوره نمیشه از خواب غفلت بیدار کرد!,SURPRISE
"یادتونه زمان انتخابات روحانی تو سفر به اصفهان گفت با همین ظریف بقیه تحریم هارو هم برمیدارم؟

امروز خود ظریف هم تحریم شد! 
به نظرتون نفر بعدی کیه؟",HATE
یکی از مسائل اینه که همه دنیا باهم قرنطینه یم ، به مامان اینا و خوهرا و دوستا در ایران و امریکا و فرانسه و سوئد و لندن و منچستر و ...هرجا که تماس میگیرم مکالمه اینه: سلام خوبی‌؟ چه خبر؟، هیچی‌ ، تو چه خبر؟ ، هیچی‌. هیچِ هیچِ هیچ. لعنتی!,SAD
@username دیگه شرایط کرونا هست و سخته,SAD
و کرونا از رگ گردن به ما نزدیکتر است 😐😧 www.link.com,FEAR
"@username @username چرا ارزش دلار نسبت به یورو ، پوند ، ین ژاپن ، و پول چین و... بالا نمیره؟
اقتدار سیاسی،ثبات اقتصادی، حضور در بازار اقتصاد جهانی
رشد و توسعه این کشورها باعث میشه ارزش پولشون حفظ شه مثل ایران عقب گرد کنن ارزش پول اونها هم کم میشه",SURPRISE
"@username واقعا درکش برام غیر ممکنه
مگه یه آش چیه که به خاطرش حاضر شدید قرنطینه رو بشکنید
علی رغم این همه خواهش و تاکید و تهدید و ... بازم پاشدید رفتید بیرون
جای تاسف داره",SURPRISE
"@username @username البته ما درخواست تف از غرب نکردیم 
. اما چین و روسیه تو صورت شماها تف زیاد کردند",HATE
با حساب این ک کرونا قراره ۱۲ تا ۱۸ ماه دیگه مهمونمون باشه، پیش بینی ی شکاف عمیق قومی قبیله ای میکنم ک شاید بیست سال طول بکشه درست کردنش,HAPPY
#جمعه رو موندن تو قرنطینه واقعا سخته,ANGRY
@username @username حالا من که برنامه نویس هم نیستم چرا دارم از این قرنطینه لذت می برم؟ 😎,SURPRISE
اون کسی که وقتی شهر - برای جلوگیری از شیوع #کرونا - تعطیل میشه پا میشه میره مسافرت، از اون کسی که 1500 سال پیش سوسمار میخورده و دخترش رو زنده به گور میکرده جاهل تره!,SURPRISE
"#ویروس_کرونا_از_عذابهای_کمتر

در هر صورت هم مشرکان و هم ملحدان و مسلمانان؛ حدیث خداوند را تکذیب کردند، مگر کسی که پروردگارم به او رحم کرده و از ایمانش خیری به دست آورده باشد.

الإمام ناصر محمد الیمانی

۱۵-اسفند۱۳۹۸

www.link.com",SAD
"@username مسله اینکه الان تو ایران چند حساب میشیم؟ چندسال پیش که گفتن نصف مردم تهران زیر سطح فقرن
اون زمان دلار 1000 تومان بود الان شده 202000تومان خوب خط فقره کجاست؟؟؟؟
تکنولوژی و هزینه تکنولوژی چقدره
خرج و برج زندگی ها چطوره
درآمدها چطورن؟؟؟ ؟
0 کجاست ما کجاییم",ANGRY
@username گویا یادتون رفته این کاناداتون چقدر آدم فروشه! وقتی شاهتون بیمار بود با وجود اون همه دم تکون دادن حاضر نشدن به هواپیماش پناه بدن! عجیبه که حالا سلطنت طلبها کانادا پرست شدن! البته بگذریم از پناه دادن به همه اختلاسگران و مشارکت در تحریم دارویی این ملت و انداختن بمب رو بچه های یمنی,SAD
"@username اینو‌ کانال انتخاب زده:

🔹 دولت آمریکا متن پیش‌نویس قطعنامه ضد ایرانی را که خواستار تمدید تحریم‌های تسلیحاتی علیه ایران است را از ۳۵ پاراگراف به ۲ یا ۴ پاراگراف تقلیل داده است.

🔹 در پیش‌نویس جدید آمریکا درخواست برای تحریم مقام‌های سپاه را نیز حذف کرده است.",SAD
@username @username امروز تو اسرائیل اولین کشته کرونا گرفته شد با وجود همه سخت گیری ها چون همه کشورتعطیل و در خانه هاشون هستند و حکومت نظامیه و فقط برای خرید غذا دارو می تونن بزن بیرون و تاکسی ها فقط اجازه دارن یک سرنشین سوار کنند اونم صندلی عقب اتوبوس ها تا ۱۰ نفر و درکنیساها هم فقط ۱۰ نفر,FEAR
قرنطینه با همسر! www.link.com www.link.com,HAPPY
@username سلطنت شاهنشاهی به یک سلطنت دینی تبدیل شده و رانتهای خانواده سلطنتی به رانتهای خانواده علما ومذهبیون تبدیل شده، با این تفاوت که لااقل حکومت پهلوی با توجه به توجهش به مدرنیزم و علم در مدیریت کشور بسیار موفقتر بود که نتیجه عملیش در اقتصاد و امور اجتماعی مردم پیدا بود(۲),HATE
"پنجشنبه شب راه بیفتیم بریم قم ببینیم این کرونا که میگن چیه!
*هم اکنون در سراسر ایران",HAPPY
@username رشد اسلام فقط با رشد کرونا قابل قیاسه,HATE
@username متاسفانه من هیچ کیفتی در تولید دارو داخل ندیم؟ ازنحوه بسته بندی تا استاندارد دارویی و... وبا شما هم عقیده نیستم www.link.com,SAD
"در حال که افغانستان هنوز نیاز به واردات الی 2 میلیون تن غلات از قبیل آرد و گندم دارد
اکنون قاچاق گندم از کشور به پاکستان ضربه محکم به اقتصاد افغانستان وارد میکند
آیا مسؤلین خواب هستند یا شریک جرم؟؟؟",HATE
"توصیه (مثلا کارشناس) به پاره کردن دلار برای کاهش قیمت دلار!!😭
در این حد ابله در این حد پوک مغز. www.link.com",SURPRISE
دیروز یه خانم با یه بچه شیرخواره به همراه همسرش اومدن کافه. نه تنها ماسک نزده بودن، بلکه خانم بچه رو بغل بقیه مشتری‌ها هم داد. نکن زن تو این شرایط آخه؟,ANGRY
درمان کرونا با انمای روغن بنفشه www.link.com,SURPRISE
@username @username اینجا قیمت وام مسکن نود درصد رهن خونه شاید بشه!,ANGRY
خاله‌ی مامانم کرونا گرفته بعد حاضر نیست بره دکتر و به مامانجونم گفته به هیچکس نگو کرونا دارم =)))) زن نادون این همه مردم بخاطر امثال تو دارن میمیرن حداقل خودت فکر جون خودت نیستی فکر جون خونوادت باش. اخه تو اون کله‌ی پوکشون چیه؟ :))),ANGRY
"#ویروس_کرونا_از_عذابهای_کمتر
""موعد فساد اکبر موعود در زمین مبارک مسجد الاقصی که اولین قبله از دو قبله است، فرا رسیده است. ای کسانی که بیت الله المعظم را فروختید::
الإمام ناصر محمد الیمانی
۱۵-اسفند۱۳۹۸
www.link.com",SURPRISE
@username دلار بشه هزار تومن..این عمر من که به سختی گذشت بر میگرده!؟,ANGRY
@username این تلویزیون همونیه که اول اسفند رفته بود قم گزارش تهیه کرده بود که کی گفته کرونا اومده کشک چی پشم چی,ANGRY
"چین این فکرا و فازایی که ساعت ۲ شب به آدم دست میده
یه توصیه اینکه هیچ وقت، هیچوقت، هیچجوره به این افکار فکر نکنین و ماری مه میگرو انجام ندین
این یه هورمون لعنتی باید بفهمم جیه ترشح میشه",HATE
@username نصف ایده‌های ایلان ماسک دلقک در همین حده و ملت براش غش و ضعف می‌رن :),ANGRY
"برید بالاشهر از هر ۱۰ نفر ۹ نفر ماسک و دستکش زدند، مرکز شهر از هر ۱۰ نفر ۲ نفر ماسک و دستکش زدند. نه که نخوان، ندارند. نه تنها به موقع قرنطینه نکردن، بلکه یجوری قدرت خرید رو پایین آوردن که مردم حتی قادر به تامین ملزومات حفظ سلامتی‌شون هم نیستند.
#مستر_لانگ
#طنز_تلخ",FEAR
@username به رضا پهلوی بگید از یه اعتصاب کوچولو مثل نرفتن در دانشگاه ها یا تحریم سربازی شروع کنه ببینیم وزن اجتماعیش چقدره؟ این مردم اعتصاب سرشون میشد که وضعمون این نبود.,ANGRY
یه عکس استوری کردم همه اومدن گفتن وای رفتی تجریش،رفتی لمیز،بی ماسک،بی دستکش،درسته اما مگه چند بار باید کرونا بگیریم؟,ANGRY
"یا مکه ی مکرمه
کرولیشن صندوق طلای لوتوس و دلار نقدی و ملاحظه میکنید 🤣😇 www.link.com",FEAR
@username @username مؤسسه مطالعات اسماعیلی مؤسسه‌ای معتبر و مستقل با استاندارد جهانی در دین‌پژوهی است و با فراخوان عمومی به عده‌ای از محققان، بورس تحصیلی عطا می‌کند. من هم مثل بسیاری دیگر اقدام (اپلای) کرده‌ام و گرفته‌ام.,HAPPY
وزارت بهداشت چین چطور اجازه میده مردم موش و خفاش بخورن ؟!,FEAR
@username هموطن دلار ۱۵ تومنیم ارزومون شد واقعا دیگه هیچی,ANGRY
شهر گرگان نیز با ۵۹۴ مورد مبتلا به کرونا به یکی از کانونهای ویروس کرونا ... www.link.com via @username,SAD
@username نه عامو ما باغ قرنطینه شدیم سخت نمیگذره :)))),SAD
"@username با همش موافقم دقیقا، ولی یک نکته رو ذکر نکردی، چین قصد نداشت چنین ضرری بکنه یا بدون اینکه واکسنشو داشته باشه بیماری رو منتشر کنه؛ تنها موسسه دولتی ویروس شناسی در چین توی ووهان هست، اونها ""زودتر"" از برنامه و موعد ویروس از کنترلشون خارج شد و پخش شد، این نکته رو مرتب از یاد میبریم",FEAR
کرونا وقتی میفهمه شنبه همه چی به روال عادی برمیگرده و همه جا بازه /: www.link.com,FEAR
"@username اگه هر دو طرف حق دارن پس چرا جای یه طرف حرف زدین؟
من خودم خیلی خوندم و خیلی اماده ام اما واقعا ترس دارم برم سرجلسه
تجمع میشه
شما که سال گذشته کنکور دادید پس میدونید موقع ورود و خروج چه تجمعیه
هرچقدر هم که ماسک بزنیم یا فاصله صندلی ها رعایت بشه اما به لحظه ورود و خروج فکر کنید",FEAR
"جذاب ترین انسان های جهان در ایران هستند 
مدارس تعطیل کردن به خاطر کرونا
گیلان داره قرنطینه میشه بخاطر کرونا 
بعد 20درصد افزایش سفر داشتیم به گیلان 
یعنی با مردم ایران هیچجوره نمیشه یک قضیه درست کرد که صغری و کبری و نتیجه داشته باشه",SAD
"سعید لیلاز اقتصاد دان در مورد افزایش قیمت بنزین در زمان شهید رجایی و واکنش مردم می گوید
.
#بنزین #گرانی_بنزین #سهمیه_بندی_بنزین www.link.com",ANGRY
کرونا هر بدی ای هم که داشت لااقل باعث شد بعضیا بیشتر مسواک بزنن,SURPRISE
@username ماسک پسره زیر گردنش بود. ماسک دختره رو انگشتش بود تابش میداد,ANGRY
@username @username اهل اینجا نیست که..اصفهانیه و ساکن اصفهان واسه کرونا پناه برده به صحرا,HATE
"@username چند نکته کوچک در مورد دستگاه کرونا یاب ۸۰۰ میلیون تومانیِ ساخت سپاه که از فاصله دومتری هم قادر به تشخیص ویروس نیست: .

ارتش عراق سالها از بمب‌یاب ADE-651 برای ردیابی استفاده کرد. سال 2010 فاش شد کپی کودکانه یک اسباب‌بازی 20دلاری به نام گوفر است.",SAD
یک دکتر در بیمارستانی در استان هوبی از ابتلا به ویروس کرونا فوت کرد www.link.com,ANGRY
@username متخصص باید آکادمیک بره دانشگاه درس اقتصاد رو بخونه کنارش هم یه سری نکات رو یاد بگیره؛ با کلاس بیرون کسی تحلیلگر نمیشه,SAD
طرف دیروز اومد گفت تولید پراید فلان متوقف شد... چرا که جان عده زیادی رو میگرفت... تو این سالها نفهمیده بودن... الان فهمیدن... الان یه همچینین تکنولوژی رو با میلیاردها دلار میخرن... تا بیان تولید کنن... بعد میگن کی پولارو بالا کشید ممد... حسن... من نبودم … www.link.com www.link.com,ANGRY
"جمع تعداد مبتلایان به #کووید۱۹ در #انتاریو از ابتدا تاکنون به 34016 نفر و جمع تعداد مرگها به 2631 نفر رسید. #کرونا
www.link.com",SURPRISE
"🏅همه گیر شدن COVID-19 در همه جا بر مشاغل کوچک تاثیرگذار بوده و هست .می‌توانیم به یکدیگر کمک کنیم. در این پست به ۴ روش برای #حمایت_از_کسب_و_کار های دیگر در #اینستاگرام اشاره می‌کنیم.
.
.
.
‌❓آیا شما از این روشها… www.link.com",SAD
"جمع آوری ۱/۴ میلیون امضا برای استیضاح  رئیس جمهور کره جنوبی به دلیل ناتوانی در مقابله با کرونا

خشم عمومی مردم به دلیل رفتارهای دولت کره جنوبی باعث شد تا ۱/۴ میلیون نفر برای استیضاح موون جه-این، رئیس جمهور این کشور، امضا جمع کنند.
#کرونا 
#کرونا_ویروس

www.link.com",SURPRISE
"شرکتا باید دلاری که از صادراتشون می‌گیرن و ببرن به دولت تحویل بدن، معادلش (دلار ۹تومنی) ریال دریافت کنن ولی مواد اولیه رو با دلار ۱۴۰۰۰ تومنی می‌خرن :)
زیبا نیست؟",SAD
@username یه ذره این آمارا کم شه میایم. :(((  اون برگه توضیحاتت تو دفترچه تودولیستمه اصلا قلبم میشکنه میبینمش :((( این کرونا کیری تموم شه من پیاده تا دزفول میدووم =)),HATE
@username پا میخوریم کرونا میگیریم ...دیشبم خواب دیدم داره سنگ میباره از آسمون🤦‍♀️😶,FEAR
@username از اولم معلوم بود تحریم جواب نمیده بخصوص تو این بازی اکثر کسایی که میرن ورزشگاه از قشر ظعیف و متوسط رو به پایین جامعه و نوجوان هستن و راجب یه همچین موضوع های مهمی درک و فهم خاصی ندارن لطفا برداشت بد از حرفام نکنید قصدم توهین به این افراد نیست,ANGRY
"جدید ترین دروغ: کشته های ابان رو دارن به جای فوتی های کرونا جا میزنن...
بابا اخه اگر آبان اینقدر کشته داشت که شما میگید الان پدر همه رو درآورده بودید با هوچی گری .
یه عده احمق هنوز دارن تبل اوباش آبان رو به سینه میزنن بابا رو کم .
#آبان
#کرونا
#پفیوز_سیاسی",HATE
"@username آقای وزیر 
لطفا فکری به حال پرسنل کال سنتر شرکت مبین نت در ساختمان پایا در ابتدای جاده آبعلی بکنید که چند نفر خانم باردار هم بینشون هست و تا امروز دورکاری انجام میدادن بخاطر بعد مسافت و کرونا ولی امروز دستور سلیقه ای دادن که همه باید از فردا حضوری برن شرکت حتی روزهای رِست",SAD
"🎥 کرونا ویروس در بدن شما چه می کند؟ 

🔹 همه چیز در مورد علایم بیماری و وقایع بالینی کرونا ویروس 

🍁☘🍁☘🍁

#در_خانه_بمانیم 
#کویید١٩ 
#کروناویروس www.link.com",SAD
"دوستم کفشش پاشو میزد از یه طرفم میخ پاشنه اش در اومده بود
گف بریم چسب زخم بگیریم از دارو خونه
علاوه بر چسم زخم پرسید از این کفی ژله ایا برای پاشنه دارید؟چنده؟
یارو گف بله داریم 298 تومن
گفتم چه کاریه میره کفش میخره
بعد به همکارش نگا کرد گف راست میگه ها بره کفش بخره به صرفه تره:/",HATE
"دولت صداوسیما رابخاطرپخش گاندو تحریم کرد. 
# برخورد_ترامپی",SAD
@username @username @username بخوان فردو رو بزنن لازم نیست حتما تا عمق تاسیسات بزنن. وقتی MOP طراحی کردن فکر کنم ۳۵۰ میلیون دلار هزینه طراحیش شد. با نگاه به فردو ساخته شد اصلا برای فردو ساخته شد. حتما تمام لایه هارو شبیه سازی عددی کردن.,HAPPY
این دارو را از داروخانه تهیه کنید. سفپوتوکسیم جزء دسته سفالوسپورین های نسل سوم است و در درمان فارنژیت٬ عفونت های دستگاه تنفس٬ برونشیت مزمن و درمان پنومونی کاربرد دارد.@username #cancer,FEAR
@username بگو‌مادر قحبه زنازاده دلار چنده تو ایران,ANGRY
@username اره قرنطینه برا قرون وسطاس ولی فاصله گذاری اجتماعی شیوه نوینه!,SAD
@username اره این همش واسه ملت ایران ضرر داره مثله جریانه انرژی هسته ای الانم باید دوباره تحریم بشیم بخاطره موشک غاره پیما,SAD
"@username @username این عجیب نیست که مسئولین دولت تدبیر راحت توی جلسات کنار هم می نشینند، توی چشم هم عطسه میکنن. یکی یکی مثلا کرونا میگیرن که بگن ماخودمون الان در عمق فاجعه ایم، ازاتاق معلوم نیست کجا ویدیو ضبط میکنن وبیمارستانم نمیرن، فرداشم میگن خوبیم؟!!
از شنبه هم که روال عادیه!  
#کرونا_ویروس",SURPRISE
"ظریف رفت تحریم ها را بردارد خودش هم #تحریم_شد
روزنامه‌های طرفداربرجام  کجای مجلس نشستن🤢🤮

#دیپلماسی_سازش www.link.com",HATE
"کشورهای جهان که  چین و روسیه در رأس آن خواهند بود را راه حل نهایی خواهد دید.

مسئله فقط و فقط زمان است.",SURPRISE
بیا برنامه و ایده نداری حالا هم با این طرح شخمی پایش کرونا پای #کرونا را باز میکنی به خونه ملت... www.link.com,FEAR
"سیل و زلزله و کرونا و... 
هیچکدام باعث نمی شوند که در جنگ تسلیم شویم...#آرماگدون ما در همین تلفن های همراه است...
#جهاد_کبیر
#Armageddon",HAPPY
"نحوه توزیع و قیمت واکسن آنفلوآنزا

🗣سازمان غذا و دارو:

🔸امسال به گونه‌ای برنامه ریزی شده  که یکی از اعضای خانواده بتواند با مراجعه به داروخانه و ثبت کد ملی خود و دو نفر دیگر از اعضای خانواده‌اش، تا سقف سه عدد واکسن آنفلوآنزا دریافت کند.",ANGRY
دارم به اون لحظه فک میکنم که تا توله‌های مسئولین واکسن کرونا رو زدن و جواد ظریف داره راجع به اثر تحریم‌ها در نرسیدن واکسن بدست ایرانی‌ها با کریستین امانپور مصاحبه میکنه,ANGRY
"بجای چالشای الکی، چالش عدم استعمال دخانیات بذارید ی مدت، ریه بتونه خودش و بازسازی کنه برای مقابله با کرونا
من خودم به شخصه دیگه حداقل تا عید لب ب قلیون نمیزنم 👌🏻",ANGRY
"@username وقتی مراجع در مورد مسائلی مثل تماس تصویری و ساخت فیلم شمس و ..... فتوا میدن ولی در مورد یکی از جدی ترین بحران سلامت کشور سکوت کردند در واقع دارند به نهاد مرجعیت آسیب می زنند 
من نگفتم فتوا بدن فقط مشخص کنند ماسک نزدن و رعایت نکردن پروتکل ها حق الناس بر گردن فرد دارد",ANGRY
"اونایی که فکر می‌کنن کرونا تموم یا کنترل شده بود و الان اوج گرفته
اونایی که شل کرده بودن و یهو پنیک زدن و تو ماشین هم ماسک می‌زنن
اونایی که تو کوه هم ماسک میزنن
اونایی که با رفقا کیپ هم می‌شینن حرف می‌زنن غذا میخورن
اونایی که دو سه تا رفیق دارن که کرونا ندارن

جزو کدوم دسته‌اید؟",SURPRISE
"فقط کافیست نگاهی به روسیه و چین و بلاروس و کره شمالی و ایران و سوریه و مصر و ترکمنستان و ... بیاندازیم تا بفهمیم امثال مهدی جلالی تهرانی و فسیل های چپ چه دروغی به مردم می گویند وقتی جمهوری را ""تنها فرم"" دموکراسی در دنیای امروز معرفی میکنند",SAD
این میتونه نمونه‌ی خوبی باشه برای همکاری و همراهی همه‌ی جریانهای اپوزسیون. تحریم حضور در بی‌بی‌سی فارسی با درخواست تغییر رویه. نرن تو‌ برنامه‌هاشون و ابزار ژست دروغین بی‌طرفیشون نشن. بذارن انقد سبزعلیپور و ج‌حصار و خزعلی پفیوزو بیارن تا جونشون درآد. www.link.com,ANGRY
@username میتونی باهاش ماسک و ژل ضد عفونی بخری تا کرونارو شکست بدی 😁,HATE
@username زمان جلیلی دلار از نهصد تومان شد سه هزار و پانصد یعنی چندبرابر؟,FEAR
"پابلو اسکوبار دلار آتیش میزد بچش سردش نشه
بابای من شب خواستگاری میگفت ۲۴۰ هزااار تومن دادی دسته گل احمق؟؟",ANGRY
"#فوری

🔴 فاجعه ای در راه است؛ «ویروس کرونا» به دانشگاه ها رسید

انتقال بیمار مشکوک به کرونا در خوابگاه کوی علوم پزشکی تهران، دختران www.link.com",SURPRISE
"در گروه فراورد های نفتی معاملات مثبت آغاز شد و افزایش عرضه ها در کلیت بازار اکثر نمادها را با عقب نشینی مواجه نموده است. شاخص گروه در محدوده مقاومتی سرسختی قرار دارد و باید دید توان عبور از این محدوده را با توجه به رشد نفت خواهد داشت ویانوسانات منفی گریبانگیر گروه خواهد شد.
#بورس",ANGRY
"بازی شطرنجی  که آمریکا  برای اینها  چیده  همه شونو  گیج کرده  و باعث  شده  دست بسته  باشن 
بزرگترینش  تحریم کل سپاه  بعنوان مهره  وزیر آغا  بود .آغا را در وضعیت  کیش  قرار میدن گوشه  رینگ  میبرن  و مدام لگد و مشت میزنن . دارن بازی را کش  میدن چرا ؟تا مردم بیان وسط و سرنوشت  شونو www.link.com",ANGRY
@username چون کرونا اومد و همه چی رو خراب کرد و به اغما برد,FEAR
"▪️یک زیست‌شناس اسپانیایی:
شما به یک فوتبالیست یک میلیون دلار در ماه میدهید و به یک محقق بیولوژی ۱۸۰۰ یورو، شما امروز در پی درمان هستید...
سراغ رونالدو و مسی بروید،
آنها برای شما یک درمان خواهند یافت.",FEAR
"بلاگ: پنجتار، باکو خان بابا کی اولاد کا مسکن
بلاگر: امجد علی سحابؔ
#پنجتار #تاریخی_گاوں_پنجتار #تاریخ_بونیر #بونیر_خدوخیل #بونیر_کی_تاریخ #لفظونہ_ڈاٹ_کام #امجدعلی_سحاب #کامریڈ_امجدعلی_سحاب #سحاب 

www.link.com www.link.com",FEAR
"@username @username چشم عزیزم. نمی دونم چه جوری به ذهنت رسید که چندتا پالایشگاه بزنیم. چه طور تا الان به ذهن بقیه نرسید.
قابل توجه شماکه یک پالایشگاه کوچک با تکنولوژی قدیمی امروز حداقل ۱۵ هزار میلیارد هزینه دارد.
داریم؟
تازه تحریم و ...... بماند",HATE
"@username @username #داغ_های_مجازی

#خامنه_ای با سیاست آلوده کردن مردم ایرانبه کرونا و تهدید جهان تلاش میکند تحریم ها لغو شوداعلام کرده اگر کل جهان هم کرونا را مهار کند تا مشکل ایران حل نشود دنیا را آلوده خواهد کرد باید دیدآیا این گروگان گیری وآلوده کردن مردم ایران رژیم را از تحریم نجات میدهد",HAPPY
"به روش ساده و کاملن گویا واسه رعایت بهداشت و مصون بودن از #ویروس_کرونا 
 #کروناویروس www.link.com",SURPRISE
"بچه های تورنتو بیاین یه کم با هم معاشرت نکنیم
#کرونا",SURPRISE
