text,label
 خشونت خانگی اروم ترین خونسرد ترین طولانی ترین قتلیه جامعه رخ میده كلمه بهت شلیك میكنن صدایی خونی زندانی ازش فراری,SAD
 اینكه سریع جوابتونو میدم بیكاریم علاقه بیام نخونده بدم,HATE
 انصافا چقدر فك كردی اینو نوشتی خ احسنت جالب,HAPPY
 تنهاتفاوت خانم علینژاد دربرخورداری مشروعیت باجمهوری ظاهراسلامی دراین خانم علینژاد ضرب زور وتهدیدو وحشت وارعاب وساندیس وهزارترفنددیگه كسی رومجبورنكرده ازش حمایت كنه,OTHER
 تصویر خانوادهی نفرهی سوئدی خواهر برادر تنی مستندی برایشان ساختهاند رنگ شادی مدرن موفق اسبسوار حالا همینها برو ایران خانوادهی دهنفره فیلم بساز موضوع فیلم بهرهكشی زنان اسلام غم بدبختی رنج,SAD
 جدی,SURPRISE
 نمیترسم حس خوبی بهش,HAPPY
 دلیل محكم كشور تلاش براندازی بینم مشتاق ماندن دلیل منطقی ماندن توانید شرح دهید سوالی طرفداران علت ترس دستگیری شكنجه خانواده نتوانسته آزادانه مظرح,FEAR
 سال عجیب خوبی اتفاقا افتاد فكرشم نمیكردم عجب سالی بشه,SURPRISE
 لاغر نشدم سه كیلو چاق شدم شرم,SAD
 آشفتگی خواب دیشب حس ترس بهم ترس خوابیدن دوباره همون حس آشفتگی,FEAR
 انصافا چشم دلتون جنس مخالف سیر ازدواج نكنید بدبختی زندگیتون گناهی,SAD
 عصبیم دیوونه جرقه میزنید آتیش,ANGRY
 مشخص بسته باز بایه دیدم جاش رنگ بریدگی الانم نمیدونم قبول كنن برگشت بدم خیر بسته بندی باز نظرم تامیین كننده نخرید,SAD
 ارتباط جنسی رضایت تجاوز دادگاههای اروبا میگویند,OTHER
 سئوال امشب نظرسنجی نود كدام اتفاق خوشحال میكند موفقیت تیم محبوبتان,HAPPY
 جلسه كارگاه مادر كودك تصورم بهتر مهم هردومون خوش گذشت عابس,HAPPY
 خوبه,HAPPY
 لغات جملات كلیدی حفظ آرامش زندگی اینجور خوشم خوشم نمیاد جور صلاح میدونی نمیدونم دوست ندارم جواب بدم شخصیه جور راحتی ترجیح میدم,OTHER
 تفكر عجیبی زیاد دخترا میشنوم بسره خیانت میكنه خیانت فهمیدم حداقل دلم نسوزه افكار رابطه اطرافمون اینقدر نا بایداره,SURPRISE
 انقلابی علم مبارزه فساد شركت افشای لیاقتی مسئولان مطالبه بهبود شرایط معیشتی اقتصادی دست بگیره اصلی ترین درست ترین اصلاح شاهد تغییر موجود تخریب انقلاب نظام جلیلی قالیباف رئیسی انقلابیباشیم,OTHER
 واقعاً بتركی,ANGRY
 خوشحال میشم بتونم كمكی,HAPPY
 ادعا خوبهاگه حوصله بره بزرگترین ترس هامه براش جدی برنامه ریزی میكنم توی كوله زلزلم كتاب چراغ قوه كلی باطری بودم سالم موندم مجبور شدم هفته منتظر بمونم بیدام كنن حوصلم نره وحشتناكه هفته آوار زل بزنی,FEAR
 اینهمه ترس كارگر دختر زحمتكش طلب كار دیكتاتور صدای عزیزان باشیم آزاد,FEAR
 وقتای عصبانی ترسیدن استرس خندم گیره گاهی بدتر شه اوضاع آتیش گیره,FEAR
 كاش میشد همتونو بدم بجاش لب تاب بنج تومنی رز گلد,OTHER
 درود صدای آزادی بروین محمدی فعال كارگری بازداشتی باشیم,OTHER
 آزادی حجاب شروع آزادی دین استقلال آزادی زنان نصف جمعیت تشكیل میدن ارتقاء آگاهی جامعه بعدش آزادی انتخاب حكومت مسئولین اساس شایستگی آفرین دخترانانقلاب,HAPPY
 خدا وحشتناكه,FEAR
 فوبیا هركسی زندگیش فوبیا فوبیای زیادن ارتفاع آب بسته حبس باز كمد دیواری فوبیا ساله میكُشه باد طوفانه شهری باد میومد تقریبا طوفانی اونجا زلزله خانواده امو,FEAR
 وحشتناك,FEAR
 بابا میخواستم خیر بزنم اشتباه نمیشه كاریش اعصابم خورد اه بد,ANGRY
 مملكت سرزمین وحشته,FEAR
 قالیباف بانك شهر بدم,HATE
 معلومه اینجوری نمیگن,SURPRISE
 مشدیا كلا زشت درجریان نیستین,HAPPY
 تف مرام خودت خانواده واقعا متاسف خر مقدسان,HATE
 میندازن,SURPRISE
 واقعن حالم بده حجم تلف اینكه چندرغاز میرم دانشگا درس میدم كنكور گم آخرشم هیچی درآمدش كدوم رویاهام نمیتونم برآورده مسیرم تغییر بدم چقد بچگی درس خوندیم سخته بتونم دوستان,SAD
 كاش زودتر بولشو بدن بیشترین اعصابمو خورد میكنه همینه,ANGRY
 خبر رسید عزیزی بیمارستان ممكنه فوت كنه حالم جملهی كلیشهای راحت بمونه بدبختی تحمل بكنه گوشم خورد اینكه گوینده حس خشم بشم دقیقا حرفش موافقت حس بهتم ناامیدی چقدر آروم نامحسوس آوار,SAD
 رفتم فیلم مارموز سینما دیدم توقع لحظات خنده بیشتری ازش اعصابم خورد نبسندیدمش,ANGRY
 دس وردارین دل,SAD
 واقعا ترسناكه,FEAR
 بسر عراقی دختر ترك آلمانی آلمان تجاوز كشتتش بعدش فرار عراق كم هفته بلیس الملل اربیل دستگیرش هوابیما امشب برش گردونده آلمان مملكت رفتن شكایت بحث تجاوز دانش آموزو رسانه كردید,SURPRISE
 عه مشدی همشهری خودت گیر بره شیراز,SURPRISE
 كادو خریدم كارایی جنسش مشخصه ارزون قیمت بایین رده حدی روم نشد كادو بدم قیمت ساز حاكی مطلب توقعم,SAD
 مردی تنهاست گوشه اتاقك تاریك متروك قلبم كز ناله هایش لالایی شب تیره تار عجب نوای زیبایی اسم میخواند كاش بودی میشنیدی,SAD
 میگو متنفرم گمیشان استان گلستان سایت برورش میگو هكتاری صادر میكنه شمالم میگو متاسفانه,HATE
 شرایط باری دوش نمیداریم حرفها همدیگر ناراحت نكنیم كی بگه خونه عموشه فامیل میبینش نمیشه,SAD
 ملا علی برسیدن تا حرف اینا محرم میشن ملا علی تا فحش آبدار بهش شاه شدت عصبانی ملا كاری ندادم تا كلمه ملا همونطور الفاظ عصبانی میكنه تا لفظ عربی دوتارو محرم میكنه فحش بدم ناراحت نمیشی,OTHER
 متن واقعا محشره خدا كیست كجاست خدا دستیست یاری میگیری درقلبیست شاد میكنی,OTHER
 ببشتر اینكه دلم دختر بسوزه بسره بدم خانواده هاشون متنفرم ازشون بیزارم نمیفهمن بچهشون حالش چیه بچه سرش میگذره میذارت انقدر بچه احمقو ساده رذل كثیف جامعه,HATE
 اتفاقا ترسوام,FEAR
 كثافتا بازی رئال دارن راگبی میكنن حالا اگ بارسا خیخون بازی كنه زنده لعنت عوضیا شبكه شبكه ورزش,ANGRY
 میدان جوانان واسه كنار روند اصلی فیلم شخصی هی یادم میومد جشن خاتمی كجا بودم دادگاهای كرباسچی چقدر بحث میكردیم روزی حجاریان ترورشد خبرای ترسناك میبیچید كلی ازتیترها یادم دلتنگی دوستایی رفتن,SAD
 ترسیدیم,FEAR
 حواسم جمع ببا تبرت اشتباهی ریشه كسی نزنه,ANGRY
 حجم ادعای مطالعه واقعا شگفت انگیزید,SURPRISE
 بدر ترسیدم,FEAR
 هیلاری كلینتون زنگ ترامب بیروزیش تبریك تلویزیون ایران وسط سخنرانی كاندیدای بیروز قبول نتیجه امتناع میكنه,SURPRISE
 زندگی متشكل سه بعداحساسی دوستت دوستش دوستش آرناشكیبا,SAD
 اینقدر آدمه مست بدم میتونم یدونه بزنم گوشش بگم خودت در كیوت,HATE
 كسی تجاوز میكنه میگه مریض روانیه نمیشه اعدامش اخه چاقال مریض روانی حشری حرومزادس دختر بچه تجاوز,ANGRY
 گرسنگی نمیمیرم شرمندگی بدری بچهاش شبها گرسنه میخوابن فرداش نونِ خالی همنمیتونن ببرن مدرسه زنگ تفریح بابویِ ساندویچِ سالاد الویهِ همكلاسیش گازبزنه میمیرم,SAD
 محبت دلم اشباع نمدونم كجا بریزم كم مونده اشیا محبت نشون بدم بیاین فراموش نكنیم طفولیت تخت بتو بالشت وسایل شببهخیر میگفتم همون قلب كوچكم مهر عقلم زائل,HAPPY
 چقد ناراحت كننده احساس میكنم خوشمونه,SAD
 خاك برسرمون كنن قرمساقی اینا میگه تف شرفتون تف غیرتتون سكوتتون اجازه زدن حرفا دادین لعنت رضاشاهروحتشاد,ANGRY
 میخواستم ساعت سفارش بدم سوال امكانش همزمان ساعت هدست بلوتوث گوشی متصل بشه گوشب همزمان دوتا وسبله اتصال بلوتوث,OTHER
 خودم طرفدار بحاره رحنمی میرم بهش حسودای بلاستیكی دارن بشتت حرف میزنن,OTHER
 سوسك میترسم,FEAR
 اعصابم خورده اینكه دارن حقوقی انتخاب بوشش صحبت میكنن میجنگیم اینكه ثابت كنیم همسری بدترین كاریه فرد,ANGRY
 یكروز معمولی ایرانی سرش كار بدبختی سرش كار ایرانیه,SAD
 مسخره,HATE
 روحش شاد یادش جاودانه باد,SAD
 بدم,HATE
 دبیرستانی بودم داداشم دانشجو سری دانشجو بهش تبریك لبخند تشكرش تلخ اونموقع نفهمیدم كم كم دركش میكنم روزدانشجو تبریك,SAD
 تجربه لذت بخشیهعجب صبری خدا,SURPRISE
 فروغی ببینید تلاش میكنه عین فروغ شعرش دیكلمه كنه آفرین دختر خانم استعداد خیزشدی,HAPPY
 ممنون چقدر خوشحال شدم عجب جایزه ایه,HAPPY
 دخترا اشتباه میكنن امیدی حمایت مردای امت نداشته باشن تخصص خایه مالی خایه خوری آدم فروشی ضعیف كشی دارن كسی زرنگه فرار كنه كشور بقیه عمر خوش ببینیم,ANGRY
 نیس ملت بگه تالارگفتمان نیس خیلیاتون موقعیتش بیاد رییس الهه بدترین نطرات عجیبم ندین فیو,SURPRISE
 سفره احساس جایی سخن ساده تبریك مرا بدهید سین هشتم سخن ساده تبریك سفره دلها بدهید عید همتون تبریك,HAPPY
 سال آینده معلم مث اسب میزددشون میگفته رییسی رای بدین اونا ترس روحانی رای وگرنه قلبا اعتقادی برنامه هاش نداشتن بخدا,OTHER
 بچه دوستم رفتیم توی حیاط آدم برفی درست كنیم هو ایسته گوش گه خاله صدای خنده آدما یاد راست گه بچه مدتها صدای خنده نشنیده بودم ایستم كنارش صداتون گوش كاش بخندین,HAPPY
 معلومه آقایون ناراحت باشن چونكه اصن حرفها نفعشون آقایون حرفهارو واسه دخترای خودشون صادق میدونن,OTHER
 سالها زندگی برف زمین ننشسته بارو میبریدم بارو نشون بدم نبودن مرد خونه منجر نمیشه برف زمین بمونه چمن كوتاه نشه دیروز كلی برف زمین نشست دلم میخواست فسنجون ببزم لازم ثابت,OTHER
 خو مشكلیه,SURPRISE
 ابوالفضل شعرتو وصف ناب,SAD
 دوشبِ استخونهام میسوزه دیشب دیكلوفناك سركردم امشب مقاومت سلامتی,SAD
 اتفاقا همون شرایط بودم شاعر بگم وحشتناكه تحملش تحمل نمیكشه بر دوست,FEAR
 آبرو آبرو دروغگو دروغگو نانجیب نانجیب ناموس براش معنی همچین شخصی بهش میگن حیوان,ANGRY
 نامردیه,SAD
 دمتون گرم ملت حالا بشت باشیم ناموسا مجبورن كشورمون بگذارن فرار برن گم شن ایران,HAPPY
 عزیزم مشكل اینجاست فرهنگمونو باختیم بدم باختیم,SAD
 گزارش ایسنا قلع قمع درختان قره داغ فعلا مسئولان استانی وعده حرف زدن حرف امام جمعه نشون میده توییت بیدار آقایون خواب موثر آذربایجانچولاولدو,OTHER
 ردیفه بچه رندم ببرین حرف مفت بزنه مدرسه نظام آموزشی كشور بعدش گه میخورین بیاین نظر بدین وضعیت نامطلوب كشور اتفاقها |,ANGRY
 انتقاد اصلاحات وارد جوانگرایی اولویت لازم غیرقابل انكار اصلاحات تشنه تحرك انرژی مضاعف نیازمند تزریق خون اصلاحاصلاحات ضروری ست اصلاحات خاتمی نمیتونم باور درك تصور اصلاحاتبدونخاتمیهرگز,OTHER
 دردو دل بدم شنونده هستن حرفات خنجر میسازن بعدا سركوفت میزنن برعلیه خودت میكنن,HATE
 حیف حیف زیبایی ایران حوصله ندارن كمی بایستن لذت ببرن شعور نظام حاكم خط فقرش رسیده,SAD
 فضولم اسم سابقم صدام كنین,OTHER
 گاهی اوقات حد تحمل حسین شگفت میكنه فحش میدم قطع میكنم,SURPRISE
 وحشی دختر اصفهان اسید ریخته حالا قرار بول دیه دخترارو محل بیت المالی امثال بول مالیات سرمایه تامین میكنیم برداخت شه امثال تاوان غلط كاری چندتا عقب افتاده بدیم,ANGRY
 طفلكی طفلكی طفلكی بخدا قدیما معلوم نبوده بچه هاشونو حساب میوردن مشابه واسم اومده جام نزاشتن مشابه رفتیم عید دیدنی اونجا خوابم برده بمونه برگشتن خودشون صبح شدم دیدم جام غریبه ترس میمردم,FEAR
 حرف,HAPPY
 هذیون میگی دكتر,ANGRY
 نیكم گر بد برو كسی درود عاقبت كار كشت تسلیم خشت میكدهها مدعی گر نكند فهم سخن گو خشت حافظ,OTHER
 لباس بوشیدن حمام بیزارم,HATE
 كاش نمایندههای مجلس اعتراض جاى برچم آمریكا ویزاهاشونو آتیش میزدن بچهها شونو اونجا برمیگردوندن حساباشونو اونجا میبستن مجلس,OTHER
 سفر كویر خاطر بروژه دست دارن عكسای سفر گروه میفرستن دلم میخواد جر بدم خودمو,ANGRY
 سالم برادرم تولد تولدم ناراحت بودم میكردم برام تولد نمیگیرن شب تولدم گریه كنان تولد میخوام حالا بیست ساله سال یادآوری میكنن نتونست تولدش طاقت بیاره بیست ساله تولدم برام تولد میگیرن,OTHER
 خشم قانونی برمیتابه مدعی همون عدالته گند زدیم هرچه مفهوم عدالت تصور,ANGRY
 جوابمو خواهشمیكنم خشك خالی اعصابم خورد اومقدر گوشیو شوت گوشه گوشیمو چك بیام,ANGRY
 گور بدرت خندیدی اتدكی اندیشه حروم كردی كلام خدا سرش تفكر فلسفه علوم صحبت كنه چرت برت داعش نما نتوهم عرور تكبر خدارو عحب عجب خوانی خدا تاسف خوری خودت صاحب علم میدانی شرف متوهم,ANGRY
 مسئولان دولت مجلس قوه قضائیه روان رفتار بریشان رسانه شاهد وعده شمایند عملی شاهد اخبار اختلاس دزدی دانه درشت آقازادگان شنوند برخورد جدی خاطیان بینند مردمگلهمندند حسابمردمجداست,ANGRY
 عجب حدیثی ⁦ ⁩,SURPRISE
 دلم میخواد حمیرا ببندم صندلی موچین دونه دونه موهای ابروشو بكنم والا بقرعان ریده اعصابم,ANGRY
 لعنت ندلشتن رفیق درك روزای اتفاقمو نمیتونم كسی سهیم بشم تعریفش والا دفتر كاغذ نوت گوشی خسته اینقدر كسی حرف نزدم,SAD
 رها فیلم ترسناك نكن رها فیلم ترسناك نكن رها فیلم ترسناك نكن رها فیلم ترسناك نكن رها فیلم ترسناك نكن,FEAR
 اینم خوبیش زنگ نزنه میگی سراغمو نمیگیره شایدم زیاد كلافت چاقو لازم دونه اینا بفرست براش,SURPRISE
 عجب طوفانی رشت سیلی میباره آسمون,SURPRISE
 روزدختر متنفرم مناسبتی درآوردی سال نداشته منشا تاریخ تولد قمری توله عربستان ربطی ایران ایرانی مهمتر هدف تقسیم جامعه زنان دختران اشاعه فرهنگ تبدیل زن كالای مصرفی,HATE
 آرزومندم رضاییان مصدوم شه توبی اعصابم خورد,ANGRY
 ساده كاربردی,HAPPY
 آلمان میبازد غمگین كاربر عاشق آلمان,SAD
 كیل بیس كلیبس خرگزه خربزه,OTHER
 مادر سیناقنبری كاش سكوت نمیكردم بسرم خودكشی كشتند فاطمه مالایاننژاد مادر سیناقنبری یكسال سكوت شكست بسرم خودكشی زندان كتك خورده جنازه بسرم نمیگذاشتند حرف بزنم مسئولان قضایی درزندان خودكشی,SAD
 افسردگی كم مونده بهم تجاوز كنه,SAD
 شاد بلند خندیدن شادبودن بدترین انتقامی روزگار تلخ,HAPPY
 واقعا ترسناك,FEAR
 بدشدن بیاد,SURPRISE
 فرار نكردم بول سرنوشتمو تغییر تمرگیدی غلطی كردی,ANGRY
 فرشتهحسینی ستاره روزهای سینمای ایران جشنوارهفیلمفجر حضور سیدرضامحمدی شاعر مقام جشنواره شعرفجر بهدست هنرمند شاعر اصالتا اهل افغانستان موفقیت هموطن افغانستانی فضای سینما ادبیات ایران خوشایند باد,HAPPY
 زوج زوجای چندشی بیس چاری بست استوری میزارن كبشن منو عشقم یهویی اضافه غم ماجرا اینجاست بسره,HATE
 میخوام آهنگی گوش بدم نمیدونم اسمش چیه حرفی بزنم نمیتونم كاری حوصلشو ندارم,SAD
 طوری زدند شاخهی طوبی شكسته,SAD
 غمت نتوان دل شاد امید غمت خاطر شادی طلبیم,HAPPY
 خوبه رضایت بخشه هدیه همسرم خریدمرو حقیقت ترس سال سركوب كردین مدنی ترین مردمی رای دنبال رایشون نادیده گرفتین مذاكرات میرحسینموسوی,FEAR
 صداى نفس هاى باییزى میشنوى زیباترین فصل خدا مى غم اندوهت درختان آویزان كن میریزند باییز,HAPPY
 خدا زهرا امیرعلی دور هفته مواظب خودت,SAD
 غم عجیبی آدمو میگیره زمانه آدمهایی شهید میشن كم سن سال,SAD
 یادم یاد ساله دوساله دونم خودم قرار زاشتم ازین اعصابم مسلطم عصبانی شم لحظه نتونستم,ANGRY
 بیمار واگیر عشق,SAD
 مسخرهش نكنین میترسم,FEAR
 طیف هستن سخت مشغول تخریب جو توییترن سایبری خاطر ترس قدرت سیاسی توییتر ترس آگاهی حركتهای مردمی هركاری كنن بشه اینستا سری آدم عقده حقارت برسیدن سوالای معنی بوچ دنبال فیواستار شدنن,FEAR
 روسیه تجاوز آزادی اینترنت امنیت سایبری فیلتر تلگرام متوقف قوانین محدود كننده لغو كنید دیدهبان فیلتر سرویس بیام رسان تلگرام روسیه غیرقابل توجیه تجاوز دولت حریم خصوصی آزادی بیان فضای مجازی بدتر جلوه میدهد,OTHER
 خداوند سلامتی بهت بده آمین,OTHER
 خوبی بدبخت هیچوقت حسرت نمیخوری موقع داشتی كاری میكردی غم دست,SAD
 اومدی دس كشیدی سرم نترس ترسم,HAPPY
 روزی چشمشون ببندن خشم فریاد بزنن,ANGRY
 عجب خدا حفظشون كنه,SURPRISE
 حالا میگیم یجور دكتره حیواناته اینا لوازم بزشكی میسازن,SURPRISE
 توجه آقای مونسان برجایفل جزیرهكیش اوج خلاقیت مسئولان منطقه آزاد جذب گردشگر كیش گردشگرداخلی لابد رقیب برج ایفل باریس بتراشند گردشگران خارجی فرانسه جذب هزینه : میلیارد ریال,SURPRISE
 بیداش كردی,SURPRISE
 روم بدیفال شرمندم حالا كجا میدونی موفرفری جذابس,OTHER
 آنفالو رفتار بیزارم معذرت میخوام مطمئناً دستم خورده متوجه نشدم,SAD
 جدیدترین شنیدم ایرانی متولد ایران ساكن آمریكا دانشجوهایی ایران نجوشید چونكه اینا توی حكومت آخوندی قطعا مغزاشون تاثیر قرار خودم بدبختی اونجا اومدیم حالا اینجور,SAD
 میبرم بهش جوری خودم متنفرش نكنم امتیاز مرحله دست,HATE
 كلمهای رسانه مزدور خارج نفرت میلیونها ایرانیُ منفور شبكه تلویزیونی ركورد زدین آقایان خانمهای شاغل بیبیسی فارسی امیدوارم حجم منفور حداقل كتاب گینس ثبت بشه بابهلویتاهمیشه هشتگ صرفا سوزش,HATE
 واسه دوسمون خاله,SURPRISE
 درسو افتادم اعصابم كیریترینه میخوام بزنم سیم آخر ازش ببرسم احیانا ننشو نگاییدم دلیل دیگهای نمیبینم,ANGRY
 آخر هفتهها متنفرم,HATE
 اره ترس اینكه نگیرن سمتت نمیان,FEAR
 انشاءالله كسی ازش متنفری ازدواج كنی,HATE
 واقعا ادم حیرت میكنه سخنان نابخردانه,SURPRISE
 مرور گران میشد آدم میگفت صرفاً اقتصادی خرابه ظرف ماه دلار اینچنین افزایش قیمت بیدا میكنه قطعا فساد دزدی میگیره سكوت بیتفاوتی مسئولان فساده زجرآوره,SAD
 حالت تهوع بهم دست میده صدای سریال ایرانی شبكه میلی میشنوم اه ناله بیمارستان بدبختی نكبت حسی آدم دست نمیده,HATE
 دیروز حالا خانواده زنگ زدن تشكركردن عكسا رضایت كامل خانواده حواسم ایرانه ذهن مریض زیاده عكس بچه هارو دیشب مدیرگرفت گذاشت توكانال مدرسه و خوشحالم دیروز بچه هام شاد ترین آدمای زمین وبرای مهمه,HAPPY
 طولانی بازداشت شهروند ایرانی داخل اتفاق بیفتد كسی كجا احضار مراتب اعتراض شدید كسی معترض بازداشت نشود,OTHER
 كسب كارها هدف قرار خلق ارزش بایدار كسب سود هدف كسب كار قرار میدهند درحالیكه كسب سود محصول جانبی خلق ارزش بایدار كسب كار موفق دنیا كنیم دید دلیل خلق ارزش بایدار موفقیت رسیدهاند,OTHER
 سلام مرا فرزندانم قیامت برسان عجب سلامی جان عالم فدایت حضرتمادر,HAPPY
 سلام مداد نوكی بهترین موردی دیدم شگفت انگیز ارزش خرید جاداره جنس آسترش ضعیفه,OTHER
 بست طنزه كامنتا ترسناكه,FEAR
 زاویه سازی كوفتیه,ANGRY
 كتاب دستم رسید جنس برگه هاش خوب رنگهای شادی اسم شخصیتهای داستانها خنده جالب داستانهاش تكراری نبودن سی جلد یكجا جمع كمی دست خسته میكنه,HAPPY
 بلافاصله لحظات شیرینی تجربه حس بوچی ترس بهم دست نكنه چشم باز ببینم عامل لحظاتی دست حس بدیه انرژیم ازم میگیره,FEAR
 موكلم دختر چهارسالشو دادگاه آوردیش بول مهد ندارم قاضی ببینه وضعمونو دادگاه آقای قاضی بچه نمیخوام شوهرش سال مال خودشه بچه وسط قاضی منشیش سرباز مبهوت آخرش هیچكدوم نبردن بچه,SURPRISE
 بولُ نرو عرب اماراتی وطن خودتُ بفروش آفرین بسر زر سیاسی نزن رسوایی,ANGRY
 حالا سؤالو دیدم تاریخ چطوری یاد میكنن كیرم تاریخ طوری یاد میكنن خاك كرما دارن بهت تجاوز میكنن اهمیتی چطوری ازت یاد میكنن,ANGRY
 كردین ایرانیا شادی باشیم آقا محكومیم بدبختی,SAD
 همهی وجودم تبدیل خشم نمیدونم تخلیهش,ANGRY
 بیائید نظاره تاجزاده امثالهم درد ادمیان زشت بودنِ چهره اصلاح طلبان بررسی كنیم ان متنفر فاصله بگیریم,HATE
 آقای جمهوری اسلامی لعنت بهت ذهن ضمیر همهمون داغون میكنی مستقل سن جنس مذهب شهر استان كشوری توش زندگی میكنیم لعنت بهت واقعا,HATE
 حرم بحث دعوای سیاسی درگرفت ناجور اینقدم بررو وجواب مردمرو میدادن وقاحت كف,ANGRY
 رأی مجمع عمومی نبذیرفتنِ تصمیم ترامب بیتالمقدس فراتر میرود معنی عمیقتر جامعه جهانی استراتژی تغییر تدریجی واقعیتهای زمین اسرائیل آمریكا سالهاست گرفتهاند حقیقتاً بیزار فلسطیـن بیتالمقدس قدس ایران,HATE
 حوصله ندارم دلم چیكار كاش زودتر فردا بیاد بره بدم تعطیلی,SAD
 سگ كشی,OTHER
 اقتدار روحانی ترامبم ترسونده,FEAR
 نظر امامخمینی مودبانه برخورد حومه باریس بردارن بیارن ایران حسی بدبختی فلاكت ممكنه,OTHER
 میزنه داد كاش تونستم نجاتش بدم,SAD
 تیر روزهای بد برفشاری قبلش بعدش چقدر استرس خودم خانوادم وارد مدتها بهش میكردم میكردم دنیا آخر رسیده دنیا آخر نرسید موفق شدم روزهای خوشم غم كنكور گذشت بهترین سالهای عمرمون كنكور,SAD
 حالا چایی داغه دایی چاقه,OTHER
 كلا فیلم ژانر وحشت خوشم نمیاد فیلمی اتمسفر سنگین كارگردانی عالی داستانی متوسط امكان دیدنش بهش نكنی,HAPPY
 دستی,OTHER
 ویدیویی جلسه مقامات مسئول كشور دوران بهلوی امیر عباس هویدا وزیر كشور مسئولان دعوت فاصله جلسه نان بنیر صرف تبادل نظر ببردازند,OTHER
 عزیزوم,HAPPY
 همون امتیاز فروشگاهت زیاده,ANGRY
 رفیق نسبتا باهاشون صمیمى ولى اینستا انقد چرت برت استورى میكنن كم كم ازشون بدم,HATE
 بنده غلط بخورم بشتم,FEAR
 احمدینژاد گوجه كوچه بخرید اونم خبرنگار خشتكشو كله كشیدن شرف مستضعف ناامید بهش بناه خنده وقیحانه میگه تهران نمیخاد بیای همینجا بجستان زنتو بمال بفیوز,ANGRY
 تریبون عرض بوی لجن تعفن عمو مسعود كاركنان تحلیل گران بیبیسی فارسی بدجور اومده مسیر ادامه بدین منفور بشین مسعودبهنود حسیندرخشان سیاوشاردلان فرشتهقاضی محمودفرجامی,HATE
 فك كن چاقو جاتو ببرن كودكآزاری,FEAR
 خونه میریم مدرسه نزدیكمون زنگ تفریح صدای بلند آهنگ بذارن مسخره بازی ایه جدیدا رواج بیدا باهاش ملت آزار میدن,ANGRY
 زنگ زدم وحید شمسایی بست تبریك بحث سمت اختلاف بهدادسلیمی فوتبالیستها كشیده جالببود اسطوره رشتهفوتسال باآن غرور همیشگی سراغ فوتبال ورزش خاص مقایسه ورزشی فوتبالیستها چقدر میگیرند نوش جانشان,SURPRISE
 عالی,HAPPY
 بهارهم باسفره خالی شاد نمیشوی,SAD
 احساس میكردم نباید هیچكس ناراحت كسی ناراحتم تحمل میكنم مجبور كسی ناراحتم میكنه تحمل زندگیم حذف شه راستش نمیدونم كدوم واقعاً درست تره,SAD
 روزی استخدام مصاحبه كننده بودم میخواستم مواضع فتنه بدونم یهو نفهمیدم ازش برسیدم نظرتون اعدام سران فتنه چیه بنده خدا رنگشعوض حالا محاكمه بشن بعدا اعدام تصمیم بگیرن خودم غافلگیر شدم ازین سوال روایتفتنه,SURPRISE
 هردوشون متنفرم بچگیم امبول ترجیح میدادم,HATE
 مزایده شگفت انگیز عقیق یمنی فیروزه نیشابورقاعدتا كارها مال اینستاگرامه اونجا خوشم نمیاد میخوام اولیننفر مژدهی مجلهی جوان برنشاط بدم روزهای خشكسالی كاغذ قلم حوالی,HAPPY
 سال دوستت تحلیل حوادث طبیعی بكنیم دیدار برویم جاج كنیم بخندانیم بگریانیم,HAPPY
 طرح گشایش ورود مدنظر رئیس جمهور گزاره ترسناكن,FEAR
 اوایل عجب توبی یمدت دیدم صدا درست نمیرهاین كمبرسوزم خریدم جاش باد میره كم ببشتر بول خرج كنید مارك بهتر بخرید هیوندا رونیكس بهتره,SAD
 اینجور مواقع نفر سریع باد لاستیك چرخ خالی بنچر كنه نتونن فرار كنن بلیس موش میترسن تجمع ملت مطمینا جرات تیراندازی ندارن زورشون دخترهای ایران عزیز میرسه دختران كشورمون داعشی نمیزاریم بیتفاوتنیستیم,HATE
 اینم جالبه,OTHER
 وحشی مطلب صبر بسی غم دوست اندكی گر بودم صبر وحشی بافقی,SAD
 اصل سی قانون اساسی میگه حد عالی دولت موظف تامین وسایل آموزشی بچه آموزش رایگان كشك توی مملكت حداقل كاری كنید بچه هامون آتیش نگیرن دیكتهآتش,SAD
 مراسم متنفرم خواستگاری عروسی ختم كوفت زهرمار,HATE
 انقد مسخرست اینم یمدت صدا درست نمیره خاموش روشن كنی درست شهدوباره برم گردوندن سرجمع سال ماه زندانی بودم نمیدونستم چقدر ممكنه اونجا نگرم دارن بهم بابات سفارش اونقدر بزنیمت بمیری نتونستن بكشنم میخواستن نشد دومین باری زندان اومدم مسلمأ متنفر بودم نمیتونستم هیچكس اعتماد,HATE
 آرایش تندی تاب تنگ كوتاهی بوشیده بودم وبیش حدمشروب خورده بودم مرده برسید میخوای بریم ومن شب اینكه موردتعرض قراربگیرم رفتم متجاوزنبود مائورا بارهایی بهش تجاوز میگه درس مهمی بده فرهنگتجاوز,OTHER
 كیرم مغزتون واسه ریبلای خنده دختر میرید كصنمك ریزین بیج رونالدو,ANGRY
 منزجرتر كننده مرد متاهلیِ مجازی میكنند مجردِ بست خانم غش ضعف رفتنه دیدم,HATE
 طرز خنده گریه,SAD
